category,img_url,product_id,product_name,price
泡麵,https://online.carrefour.com.tw/dw/image/v2/BFHC_PRD/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/dwd282b78f/images/large/1450210200101.png?sw=300&bgcolor=FFFFFF,1450210200101,日清 屯京拉麵東京豚骨湯味速食麵(杯麵) 78g,55.0
泡麵,https://online.carrefour.com.tw/on/demandware.static/-/Library-Sites-CarrefourTaiwanSharedLib/default/dw9f8cd3df/watermark/200x200-cvs.png-new.png,1450102200103,滿漢大餐蔥燒牛肉(袋) 187g,134.0
泡麵,https://online.carrefour.com.tw/on/demandware.static/-/Library-Sites-CarrefourTaiwanSharedLib/default/dw9f8cd3df/watermark/200x200-cvs.png-new.png,1450102600102,味味一品紅燒牛肉麵(碗)181g,92.0
調味品,https://online.carrefour.com.tw/dw/image/v2/BFHC_PRD/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/dw1baa7b4f/images/large/1462000600106_NR_00.png?sw=300&bgcolor=FFFFFF,1462000600106,龜甲萬甘醇薄鹽醬油1600ml,690.0
罐頭,https://online.carrefour.com.tw/on/demandware.static/-/Library-Sites-CarrefourTaiwanSharedLib/default/dw9f8cd3df/watermark/200x200-cvs.png-new.png,1483102000103,同榮豆豉紅燒鰻(易開罐)100g,109.0
泡麵．麵條,https://online.carrefour.com.tw/on/demandware.static/-/Library-Sites-CarrefourTaiwanSharedLib/default/dw9f8cd3df/watermark/200x200-cvs.png-new.png,1450500800105,王子麵-火鍋/滷味專用50g,40.0
泡麵,https://online.carrefour.com.tw/on/demandware.static/-/Library-Sites-CarrefourTaiwanSharedLib/default/dw9f8cd3df/watermark/200x200-cvs.png-new.png,1450103800103,滿漢大餐麻辣鍋牛肉麵(袋)200g,134.0
泡麵,https://online.carrefour.com.tw/dw/image/v2/BFHC_PRD/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/dw5cb1b085/images/large/1450001700104.jpg?sw=300&bgcolor=FFFFFF,1450001700104,味味A冬菜鴨肉冬粉(袋)60g,89.0
罐頭,https://online.carrefour.com.tw/on/demandware.static/-/Library-Sites-CarrefourTaiwanSharedLib/default/dw9f8cd3df/watermark/200x200-cvs.png-new.png,1483101800103,遠洋牌豆豉紅燒鰻100g,109.0
甜粥,https://online.carrefour.com.tw/on/demandware.static/-/Library-Sites-CarrefourTaiwanSharedLib/default/dw9f8cd3df/watermark/200x200-cvs.png-new.png,1480501200106,愛之味牛奶花生-340g,169.0
罐頭,https://online.carrefour.com.tw/on/demandware.static/-/Library-Sites-CarrefourTaiwanSharedLib/default/dw9f8cd3df/watermark/200x200-cvs.png-new.png,1483001200103,同榮香筍鮪魚 170g,105.0
